ndvi,name,type_1st_h,type_2nd_h,equai,feas_class,image_date_time_utc,sensor,count,image_date,year,image_date_time_ksa
0.12663642843839149,A7,potato,potato,1.0,no,2015-03-06,LC0,313,2015-03-06,2015,2015-03-06 03:00:00
0.705069112925937,C94,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,586,2015-03-06,2015,2015-03-06 03:00:00
0.6397856840628062,C6,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,441,2015-03-06,2015,2015-03-06 03:00:00
0.12367776295963964,C23,onion,onion,1.0,yes,2015-03-06,LC0,409,2015-03-06,2015,2015-03-06 03:00:00
0.6159166921896068,A4,wheat,potato,0.0,yes,2015-03-06,LC0,475,2015-03-06,2015,2015-03-06 03:00:00
0.12172432271290985,11A,empty,onion,0.0,yes,2015-03-06,LC0,457,2015-03-06,2015,2015-03-06 03:00:00
0.6535099408030471,C12,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,434,2015-03-06,2015,2015-03-06 03:00:00
0.6752748919152575,C25,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,567,2015-03-06,2015,2015-03-06 03:00:00
0.6315339615225639,A8,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,453,2015-03-06,2015,2015-03-06 03:00:00
0.6717539417600877,C1,wheat,wheat,1.0,yes,2015-03-06,LC0,421,2015-03-06,2015,2015-03-06 03:00:00
0.6835192197583254,C115,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,572,2015-03-06,2015,2015-03-06 03:00:00
0.6477610203380797,C18,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,563,2015-03-06,2015,2015-03-06 03:00:00
0.6745281183027745,5A,wheat,wheat,1.0,yes,2015-03-06,LC0,440,2015-03-06,2015,2015-03-06 03:00:00
0.6899062046004318,C93,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,601,2015-03-06,2015,2015-03-06 03:00:00
0.6549012666514932,C7,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,446,2015-03-06,2015,2015-03-06 03:00:00
0.1288685612533957,A9,potato,potato,1.0,no,2015-03-06,LC0,312,2015-03-06,2015,2015-03-06 03:00:00
0.6213342527474206,C24,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,573,2015-03-06,2015,2015-03-06 03:00:00
0.6084249719006811,C13,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,432,2015-03-06,2015,2015-03-06 03:00:00
0.6144087138834637,A13,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,569,2015-03-06,2015,2015-03-06 03:00:00
0.714757592767063,C2,wheat,wheat,1.0,yes,2015-03-06,LC0,727,2015-03-06,2015,2015-03-06 03:00:00
0.5638164327396696,C114,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,569,2015-03-06,2015,2015-03-06 03:00:00
0.13227938457970656,C19,potato,potato,1.0,yes,2015-03-06,LC0,430,2015-03-06,2015,2015-03-06 03:00:00
0.6270112903657095,C92,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,600,2015-03-06,2015,2015-03-06 03:00:00
0.6082171442214299,A14,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,490,2015-03-06,2015,2015-03-06 03:00:00
0.6759019160587011,C8,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,452,2015-03-06,2015,2015-03-06 03:00:00
0.7264915087373911,A21,wheat,wheat,1.0,yes,2015-03-06,LC0,423,2015-03-06,2015,2015-03-06 03:00:00
0.7265329516975986,A15,wheat,onion,0.0,yes,2015-03-06,LC0,567,2015-03-06,2015,2015-03-06 03:00:00
0.6970656862044593,C3,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,456,2015-03-06,2015,2015-03-06 03:00:00
0.6632196994692188,C20,wheat,wheat,1.0,yes,2015-03-06,LC0,580,2015-03-06,2015,2015-03-06 03:00:00
0.17322954897459514,C113,sudanese_corn,sudanese_corn,1.0,yes,2015-03-06,LC0,426,2015-03-06,2015,2015-03-06 03:00:00
0.7554865144239064,A19,wheat,wheat,1.0,yes,2015-03-06,LC0,560,2015-03-06,2015,2015-03-06 03:00:00
0.6948898324167108,A26,wheat,wheat,1.0,yes,2015-03-06,LC0,462,2015-03-06,2015,2015-03-06 03:00:00
0.6799969419150529,C9,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,428,2015-03-06,2015,2015-03-06 03:00:00
0.5829201493573333,A23,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,423,2015-03-06,2015,2015-03-06 03:00:00
0.6958523351864173,C15,wheat,wheat,1.0,yes,2015-03-06,LC0,573,2015-03-06,2015,2015-03-06 03:00:00
0.607844488642203,A20,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,464,2015-03-06,2015,2015-03-06 03:00:00
0.6994357313789313,C4,wheat,wheat,1.0,yes,2015-03-06,LC0,569,2015-03-06,2015,2015-03-06 03:00:00
0.10975706211589588,C112,sudanese_corn,sudanese_corn,1.0,yes,2015-03-06,LC0,478,2015-03-06,2015,2015-03-06 03:00:00
0.6061971260326859,A24,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,419,2015-03-06,2015,2015-03-06 03:00:00
0.14512598417248915,C10,onion,onion,1.0,yes,2015-03-06,LC0,551,2015-03-06,2015,2015-03-06 03:00:00
0.5726120172781756,A28,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,414,2015-03-06,2015,2015-03-06 03:00:00
0.566060777821003,A25,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,564,2015-03-06,2015,2015-03-06 03:00:00
0.7427846634656297,A32,barely,potato,0.0,no,2015-03-06,LC0,276,2015-03-06,2015,2015-03-06 03:00:00
0.515240624645258,C5,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,554,2015-03-06,2015,2015-03-06 03:00:00
0.5554510830959639,A29,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,506,2015-03-06,2015,2015-03-06 03:00:00
0.7304410218649999,D9,barely,barely,1.0,yes,2015-03-06,LC0,487,2015-03-06,2015,2015-03-06 03:00:00
0.7261211704741238,D7,wheat,wheat,1.0,yes,2015-03-06,LC0,445,2015-03-06,2015,2015-03-06 03:00:00
0.729990267432663,D5,wheat,wheat,1.0,yes,2015-03-06,LC0,420,2015-03-06,2015,2015-03-06 03:00:00
0.5520746044803849,A30,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,512,2015-03-06,2015,2015-03-06 03:00:00
0.12317645114867505,D3,sudanese_corn,sudanese_corn,1.0,yes,2015-03-06,LC0,413,2015-03-06,2015,2015-03-06 03:00:00
0.7438424654983572,A39,barely,barely,1.0,no,2015-03-06,LC0,177,2015-03-06,2015,2015-03-06 03:00:00
0.5664632018541021,B11,wheat,wheat,1.0,yes,2015-03-06,LC0,645,2015-03-06,2015,2015-03-06 03:00:00
0.7482496146181244,D1,barely,barely,1.0,yes,2015-03-06,LC0,413,2015-03-06,2015,2015-03-06 03:00:00
0.14987645962466908,B17,onion,onion,1.0,no,2015-03-06,LC0,242,2015-03-06,2015,2015-03-06 03:00:00
0.7376997827991001,D10,barely,barely,1.0,yes,2015-03-06,LC0,475,2015-03-06,2015,2015-03-06 03:00:00
0.717600905006862,D8,wheat,wheat,1.0,yes,2015-03-06,LC0,448,2015-03-06,2015,2015-03-06 03:00:00
0.7170843745074176,D6,wheat,wheat,1.0,yes,2015-03-06,LC0,415,2015-03-06,2015,2015-03-06 03:00:00
0.695028758846814,B6,wheat,wheat,1.0,yes,2015-03-06,LC0,449,2015-03-06,2015,2015-03-06 03:00:00
0.19997641026756854,D4,sudanese_corn,sudanese_corn,1.0,yes,2015-03-06,LC0,410,2015-03-06,2015,2015-03-06 03:00:00
0.44195735871157277,A33,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,602,2015-03-06,2015,2015-03-06 03:00:00
0.7512258501315887,D2,barely,barely,1.0,yes,2015-03-06,LC0,408,2015-03-06,2015,2015-03-06 03:00:00
0.12973641872676142,B12,onion,onion,1.0,no,2015-03-06,LC0,234,2015-03-06,2015,2015-03-06 03:00:00
0.15850702604759823,B1,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,551,2015-03-06,2015,2015-03-06 03:00:00
0.14419152603299631,A56,potato,potato,1.0,yes,2015-03-06,LC0,535,2015-03-06,2015,2015-03-06 03:00:00
0.7090820746152976,D17,wheat,wheat,1.0,yes,2015-03-06,LC0,460,2015-03-06,2015,2015-03-06 03:00:00
0.7163325736367866,D15,wheat,wheat,1.0,yes,2015-03-06,LC0,460,2015-03-06,2015,2015-03-06 03:00:00
0.7237108382716879,A138,wheat,onion,0.0,yes,2015-03-06,LC0,465,2015-03-06,2015,2015-03-06 03:00:00
0.7300299576784249,B7,wheat,wheat,1.0,yes,2015-03-06,LC0,560,2015-03-06,2015,2015-03-06 03:00:00
0.7382167494051036,D13,barely,barely,1.0,yes,2015-03-06,LC0,445,2015-03-06,2015,2015-03-06 03:00:00
0.5415419815308916,A34,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,432,2015-03-06,2015,2015-03-06 03:00:00
0.18173544518869994,B19,sudanese_corn,sudanese_corn,1.0,yes,2015-03-06,LC0,485,2015-03-06,2015,2015-03-06 03:00:00
0.695411828295897,A64,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,391,2015-03-06,2015,2015-03-06 03:00:00
0.7191055969288827,D31,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,598,2015-03-06,2015,2015-03-06 03:00:00
0.1645357767810969,B2,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,416,2015-03-06,2015,2015-03-06 03:00:00
0.7015482148261682,A57,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,747,2015-03-06,2015,2015-03-06 03:00:00
0.7249594332491942,A139,wheat,onion,0.0,yes,2015-03-06,LC0,463,2015-03-06,2015,2015-03-06 03:00:00
0.43006399836031123,A35,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,589,2015-03-06,2015,2015-03-06 03:00:00
0.7209458445157434,B14,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,575,2015-03-06,2015,2015-03-06 03:00:00
0.7103130176639981,D18,wheat,wheat,1.0,yes,2015-03-06,LC0,476,2015-03-06,2015,2015-03-06 03:00:00
0.7151363222242205,A72,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,523,2015-03-06,2015,2015-03-06 03:00:00
0.7190164186505433,D16,wheat,wheat,1.0,yes,2015-03-06,LC0,481,2015-03-06,2015,2015-03-06 03:00:00
0.7451118724568518,B8,wheat,wheat,1.0,yes,2015-03-06,LC0,543,2015-03-06,2015,2015-03-06 03:00:00
0.7369996632053024,D14,barely,barely,1.0,yes,2015-03-06,LC0,462,2015-03-06,2015,2015-03-06 03:00:00
0.12685733764375076,A65,potato,potato,1.0,yes,2015-03-06,LC0,567,2015-03-06,2015,2015-03-06 03:00:00
0.7280461770932253,A140,wheat,onion,0.0,yes,2015-03-06,LC0,593,2015-03-06,2015,2015-03-06 03:00:00
0.16329949733277258,B3,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,424,2015-03-06,2015,2015-03-06 03:00:00
0.6731332883940866,B15,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,476,2015-03-06,2015,2015-03-06 03:00:00
0.7079507852865523,A58,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,513,2015-03-06,2015,2015-03-06 03:00:00
0.5681001949070961,A36,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,444,2015-03-06,2015,2015-03-06 03:00:00
0.6654534254896749,A73,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,591,2015-03-06,2015,2015-03-06 03:00:00
0.5884510850799397,A95,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,576,2015-03-06,2015,2015-03-06 03:00:00
0.7117543433616443,A110,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,593,2015-03-06,2015,2015-03-06 03:00:00
0.6773434444693034,B9,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,525,2015-03-06,2015,2015-03-06 03:00:00
0.7136364188551889,A66,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,505,2015-03-06,2015,2015-03-06 03:00:00
0.7285418412109789,A141,wheat,onion,0.0,yes,2015-03-06,LC0,600,2015-03-06,2015,2015-03-06 03:00:00
0.7034822642126708,A81,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,525,2015-03-06,2015,2015-03-06 03:00:00
0.726642010142752,A103,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,596,2015-03-06,2015,2015-03-06 03:00:00
0.7013179743406752,B4,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,518,2015-03-06,2015,2015-03-06 03:00:00
0.6757189099991023,D92,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,620,2015-03-06,2015,2015-03-06 03:00:00
0.14635757327743026,A74,potato,potato,1.0,yes,2015-03-06,LC0,654,2015-03-06,2015,2015-03-06 03:00:00
0.718560107355513,A96,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,538,2015-03-06,2015,2015-03-06 03:00:00
0.41476192179166826,A37,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,452,2015-03-06,2015,2015-03-06 03:00:00
0.7272923893446857,D23,wheat,wheat,1.0,yes,2015-03-06,LC0,419,2015-03-06,2015,2015-03-06 03:00:00
0.689418988486259,B10,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,511,2015-03-06,2015,2015-03-06 03:00:00
0.6906852040756336,A111,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,545,2015-03-06,2015,2015-03-06 03:00:00
0.23120446216684085,A52,empty,potato,0.0,yes,2015-03-06,LC0,458,2015-03-06,2015,2015-03-06 03:00:00
0.13319815776529526,A67,potato,potato,1.0,no,2015-03-06,LC0,296,2015-03-06,2015,2015-03-06 03:00:00
0.6537418647840378,A82,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,758,2015-03-06,2015,2015-03-06 03:00:00
0.725245293230398,D24,wheat,wheat,1.0,yes,2015-03-06,LC0,420,2015-03-06,2015,2015-03-06 03:00:00
0.7241921757661031,A104,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,542,2015-03-06,2015,2015-03-06 03:00:00
0.6882406698119431,B5,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,503,2015-03-06,2015,2015-03-06 03:00:00
0.4113013021384394,A38,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,481,2015-03-06,2015,2015-03-06 03:00:00
0.7194132491837544,A75,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,426,2015-03-06,2015,2015-03-06 03:00:00
0.6724102300065352,D93,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,590,2015-03-06,2015,2015-03-06 03:00:00
0.6761185445243999,D21,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,447,2015-03-06,2015,2015-03-06 03:00:00
0.11819156643179968,A53,potato,potato,1.0,no,2015-03-06,LC0,228,2015-03-06,2015,2015-03-06 03:00:00
0.7008666790430704,A83,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,455,2015-03-06,2015,2015-03-06 03:00:00
0.12259121572781909,A46,potato,potato,1.0,yes,2015-03-06,LC0,545,2015-03-06,2015,2015-03-06 03:00:00
0.6674850001217602,D22,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,457,2015-03-06,2015,2015-03-06 03:00:00
0.5309383728259196,D74,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,740,2015-03-06,2015,2015-03-06 03:00:00
0.1195838841463307,A69,potato,potato,1.0,no,2015-03-06,LC0,293,2015-03-06,2015,2015-03-06 03:00:00
0.7403282018505236,A98,wheat,onion,0.0,yes,2015-03-06,LC0,562,2015-03-06,2015,2015-03-06 03:00:00
0.1296906685196722,A76,potato,potato,1.0,yes,2015-03-06,LC0,664,2015-03-06,2015,2015-03-06 03:00:00
0.1552152628882612,A54,potato,potato,1.0,yes,2015-03-06,LC0,525,2015-03-06,2015,2015-03-06 03:00:00
0.641925420540305,A112,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,582,2015-03-06,2015,2015-03-06 03:00:00
0.6659923627800058,D94,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,584,2015-03-06,2015,2015-03-06 03:00:00
0.12193855466231433,A47,potato,potato,1.0,yes,2015-03-06,LC0,480,2015-03-06,2015,2015-03-06 03:00:00
0.6997882901908513,A84,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,458,2015-03-06,2015,2015-03-06 03:00:00
0.7006709518959123,D65,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,460,2015-03-06,2015,2015-03-06 03:00:00
0.723082611226162,D20,wheat,wheat,1.0,yes,2015-03-06,LC0,581,2015-03-06,2015,2015-03-06 03:00:00
0.7170208500988375,D25,wheat,wheat,1.0,yes,2015-03-06,LC0,606,2015-03-06,2015,2015-03-06 03:00:00
0.5090835088034217,D75,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,589,2015-03-06,2015,2015-03-06 03:00:00
0.4652993778510372,A77,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,455,2015-03-06,2015,2015-03-06 03:00:00
0.6942867306017938,A92,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,418,2015-03-06,2015,2015-03-06 03:00:00
0.21810200436018878,A55,empty,empty,1.0,yes,2015-03-06,LC0,425,2015-03-06,2015,2015-03-06 03:00:00
0.6247383173356363,A114,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,592,2015-03-06,2015,2015-03-06 03:00:00
0.6981759245592661,D56,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,461,2015-03-06,2015,2015-03-06 03:00:00
0.7000585424181609,D26,wheat,wheat,1.0,yes,2015-03-06,LC0,492,2015-03-06,2015,2015-03-06 03:00:00
0.7005767132369759,A70,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,571,2015-03-06,2015,2015-03-06 03:00:00
0.5042524352006608,A85,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,537,2015-03-06,2015,2015-03-06 03:00:00
0.7186421849990005,D66,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,599,2015-03-06,2015,2015-03-06 03:00:00
0.7231673712889493,D27,wheat,wheat,1.0,yes,2015-03-06,LC0,605,2015-03-06,2015,2015-03-06 03:00:00
0.4579319118398603,A78,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,532,2015-03-06,2015,2015-03-06 03:00:00
0.7287767641170779,D47,wheat,wheat,1.0,yes,2015-03-06,LC0,528,2015-03-06,2015,2015-03-06 03:00:00
0.5484016553176121,D76,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,586,2015-03-06,2015,2015-03-06 03:00:00
0.741127375978938,A93,wheat,potato,0.0,yes,2015-03-06,LC0,594,2015-03-06,2015,2015-03-06 03:00:00
0.7271027922943759,D28,wheat,wheat,1.0,yes,2015-03-06,LC0,610,2015-03-06,2015,2015-03-06 03:00:00
0.7107653803605813,D57,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,592,2015-03-06,2015,2015-03-06 03:00:00
0.5193486696547506,A86,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,514,2015-03-06,2015,2015-03-06 03:00:00
0.29374323634803784,A71,empty,empty,1.0,yes,2015-03-06,LC0,418,2015-03-06,2015,2015-03-06 03:00:00
0.74920844384916,A108,wheat,wheat,1.0,yes,2015-03-06,LC0,559,2015-03-06,2015,2015-03-06 03:00:00
0.7193122177857767,D67,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,595,2015-03-06,2015,2015-03-06 03:00:00
0.7251390291551477,D29,wheat,wheat,1.0,yes,2015-03-06,LC0,598,2015-03-06,2015,2015-03-06 03:00:00
0.13901169461856516,A79,potato,potato,1.0,no,2015-03-06,LC0,157,2015-03-06,2015,2015-03-06 03:00:00
0.7171369243206559,D48,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,597,2015-03-06,2015,2015-03-06 03:00:00
0.7522210886310562,A94,wheat,potato,0.0,yes,2015-03-06,LC0,554,2015-03-06,2015,2015-03-06 03:00:00
0.7253652226584321,D58,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,594,2015-03-06,2015,2015-03-06 03:00:00
0.2673041237128057,A87,empty,empty,1.0,yes,2015-03-06,LC0,451,2015-03-06,2015,2015-03-06 03:00:00
0.48298614729106026,D68,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,448,2015-03-06,2015,2015-03-06 03:00:00
0.7579092545129615,A124,wheat,wheat,1.0,yes,2015-03-06,LC0,561,2015-03-06,2015,2015-03-06 03:00:00
0.7197489824101078,D30,wheat,wheat,1.0,yes,2015-03-06,LC0,605,2015-03-06,2015,2015-03-06 03:00:00
0.12637368968613613,A88,potato,potato,1.0,yes,2015-03-06,LC0,476,2015-03-06,2015,2015-03-06 03:00:00
0.731485626296966,D49,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,589,2015-03-06,2015,2015-03-06 03:00:00
0.1501617114832222,A89,potato,potato,1.0,no,2015-03-06,LC0,267,2015-03-06,2015,2015-03-06 03:00:00
0.7690907703653674,A125bis,barely,barely,1.0,no,2015-03-06,LC0,276,2015-03-06,2015,2015-03-06 03:00:00
0.48668573651769453,D69,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,591,2015-03-06,2015,2015-03-06 03:00:00
0.6788724788735366,D40,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,651,2015-03-06,2015,2015-03-06 03:00:00
0.7500427044455301,A118,wheat,wheat,1.0,yes,2015-03-06,LC0,568,2015-03-06,2015,2015-03-06 03:00:00
0.7578461049912161,A125,barely,potato,0.0,no,2015-03-06,LC0,223,2015-03-06,2015,2015-03-06 03:00:00
0.6774696590747014,D79,potato,potato,1.0,yes,2015-03-06,LC0,608,2015-03-06,2015,2015-03-06 03:00:00
0.7641184437855258,D32,wheat,wheat,1.0,yes,2015-03-06,LC0,740,2015-03-06,2015,2015-03-06 03:00:00
0.7387836020524117,D70,wheat,potato,0.0,yes,2015-03-06,LC0,596,2015-03-06,2015,2015-03-06 03:00:00
0.4431508759498759,D59,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,331,2015-03-06,2015,2015-03-06 03:00:00
0.46508201047609343,D50,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,461,2015-03-06,2015,2015-03-06 03:00:00
0.49788372720156404,D51,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,595,2015-03-06,2015,2015-03-06 03:00:00
0.7549297023684193,D89,wheat,wheat,1.0,yes,2015-03-06,LC0,609,2015-03-06,2015,2015-03-06 03:00:00
0.1866368914470045,A126,barely,potato,0.0,yes,2015-03-06,LC0,541,2015-03-06,2015,2015-03-06 03:00:00
0.13283868418528297,A143,potato,potato,1.0,no,2015-03-06,LC0,283,2015-03-06,2015,2015-03-06 03:00:00
0.7632858560255118,D80,wheat,wheat,1.0,yes,2015-03-06,LC0,748,2015-03-06,2015,2015-03-06 03:00:00
0.13917681041540025,A144,potato,potato,1.0,no,2015-03-06,LC0,239,2015-03-06,2015,2015-03-06 03:00:00
0.4763654996426922,D33,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,419,2015-03-06,2015,2015-03-06 03:00:00
0.13936014954707462,D100,potato,potato,1.0,yes,2015-03-06,LC0,573,2015-03-06,2015,2015-03-06 03:00:00
0.7669213935404482,D71,wheat,wheat,1.0,yes,2015-03-06,LC0,665,2015-03-06,2015,2015-03-06 03:00:00
0.4697538587343879,D34,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,301,2015-03-06,2015,2015-03-06 03:00:00
0.4418942481414273,D43,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,468,2015-03-06,2015,2015-03-06 03:00:00
0.7557039445178142,91D,wheat,wheat,1.0,yes,2015-03-06,LC0,584,2015-03-06,2015,2015-03-06 03:00:00
0.750076217500993,D72,wheat,wheat,1.0,yes,2015-03-06,LC0,670,2015-03-06,2015,2015-03-06 03:00:00
0.7363618051796803,D82,wheat,wheat,1.0,yes,2015-03-06,LC0,584,2015-03-06,2015,2015-03-06 03:00:00
0.7568066375252284,73D,wheat,wheat,1.0,yes,2015-03-06,LC0,675,2015-03-06,2015,2015-03-06 03:00:00
0.42273054487518175,D45,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,465,2015-03-06,2015,2015-03-06 03:00:00
0.7433271981287481,64D,wheat,wheat,1.0,yes,2015-03-06,LC0,675,2015-03-06,2015,2015-03-06 03:00:00
0.4637660719790346,D36,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,586,2015-03-06,2015,2015-03-06 03:00:00
0.4503470857534073,37D,alfaalfa,alfaalfa,1.0,yes,2015-03-06,LC0,589,2015-03-06,2015,2015-03-06 03:00:00
0.1654500569832011,A10,empty,empty,1.0,yes,2015-03-06,LC0,543,2015-03-06,2015,2015-03-06 03:00:00
0.13780613135679876,C39,empty,empty,1.0,yes,2015-03-06,LC0,551,2015-03-06,2015,2015-03-06 03:00:00
0.16360386601177537,C52,empty,empty,1.0,yes,2015-03-06,LC0,537,2015-03-06,2015,2015-03-06 03:00:00
0.16426170918549737,121C,empty,empty,1.0,no,2015-03-06,LC0,370,2015-03-06,2015,2015-03-06 03:00:00
0.13206360318214488,130E,empty,empty,1.0,yes,2015-03-06,LC0,718,2015-03-06,2015,2015-03-06 03:00:00
0.1371922574786024,119E,empty,empty,1.0,yes,2015-03-06,LC0,418,2015-03-06,2015,2015-03-06 03:00:00
0.12548516418068387,E52E,onion,onion,1.0,yes,2015-03-06,LC0,201,2015-03-06,2015,2015-03-06 03:00:00
0.1230393776594161,E43,onion,onion,1.0,yes,2015-03-06,LC0,195,2015-03-06,2015,2015-03-06 03:00:00
0.12441985949050374,E39,barely,barely,1.0,yes,2015-03-06,LC0,583,2015-03-06,2015,2015-03-06 03:00:00
0.24782378347621392,122E_O,olive,olive,1.0,yes,2015-03-06,LC0,830,2015-03-06,2015,2015-03-06 03:00:00
0.2317298142525957,133E,olive,olive,1.0,yes,2015-03-06,LC0,818,2015-03-06,2015,2015-03-06 03:00:00
0.2588149914465448,144E,olive,olive,1.0,yes,2015-03-06,LC0,830,2015-03-06,2015,2015-03-06 03:00:00
0.21307070623587443,103E,olive,olive,1.0,yes,2015-03-06,LC0,3619,2015-03-06,2015,2015-03-06 03:00:00
0.11724200068758962,A63,empty,empty,1.0,yes,2015-03-06,LC0,515,2015-03-06,2015,2015-03-06 03:00:00
0.10458304806571915,no_name,empty,empty,1.0,yes,2015-03-06,LC0,741,2015-03-06,2015,2015-03-06 03:00:00
0.3009571472447901,135A,olive,olive,1.0,yes,2015-03-06,LC0,796,2015-03-06,2015,2015-03-06 03:00:00
0.2035920047005999,134A,olive,olive,1.0,yes,2015-03-06,LC0,817,2015-03-06,2015,2015-03-06 03:00:00
0.21385161446768527,133A,olive,olive,1.0,yes,2015-03-06,LC0,803,2015-03-06,2015,2015-03-06 03:00:00
0.30680849273948035,132A,olive,olive,1.0,yes,2015-03-06,LC0,792,2015-03-06,2015,2015-03-06 03:00:00
0.2835370921984695,131A,olive,olive,1.0,yes,2015-03-06,LC0,793,2015-03-06,2015,2015-03-06 03:00:00
0.12266099704577672,E15,empty,empty,1.0,yes,2015-03-06,LC0,394,2015-03-06,2015,2015-03-06 03:00:00
